Concatenate,Year,Pasture,Treatment,Allocation.number,Type,Owner,Tag.Color,Tag,QAQC.Notes,Actual.on.date,Actual.off.date,Season.on.date,Season.off.date,Season.Days,on_Weight,on_Shrink,off_Weight,off_Shrink,Gain_shrunk,ADG_shrunk,Use.Flag
2013_15E,2013,15E,moderate,20,steer,Local,Green,725,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,584,0,992,0.07,338.56,2.821333333,0
2013_15E,2013,15E,moderate,20,steer,Local,Blue,830,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,656,0,1060,0.07,329.8,2.748333333,0
2013_23E,2013,23E,heavy,30,steer,Local,White,37,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,586,0,852,0.07,206.36,1.719666667,0
2013_23E,2013,23E,heavy,30,steer,Local,White,38,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,558,0,830,0.07,213.9,1.7825,0
2013_23E,2013,23E,heavy,30,steer,Local,White,39,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,676,0,974,0.07,229.82,1.915166667,0
2013_23E,2013,23E,heavy,30,steer,Local,White,65,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,654,0,908,0.07,190.44,1.587,0
2013_23E,2013,23E,heavy,30,steer,Local,White,66,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,574,0,820,0.07,188.6,1.571666667,0
2013_23E,2013,23E,heavy,30,steer,Local,White,75,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,628,0,906,0.07,214.58,1.788166667,0
2013_23E,2013,23E,heavy,30,steer,Local,White,80,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,664,0,972,0.07,239.96,1.999666667,0
2013_23E,2013,23E,heavy,30,steer,Local,White,100,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,530,0,732,0.07,150.76,1.256333333,0
2013_23E,2013,23E,heavy,30,steer,Local,White,117,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,660,0,952,0.07,225.36,1.878,0
2013_23E,2013,23E,heavy,30,steer,Local,White,134,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,634,0,902,0.07,204.86,1.707166667,0
2013_23E,2013,23E,heavy,30,steer,Local,White,155,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,540,0,854,0.07,254.22,2.1185,0
2013_23E,2013,23E,heavy,30,steer,Local,White,156,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,624,0,892,0.07,205.56,1.713,0
2013_23E,2013,23E,heavy,30,steer,Local,White,185,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,596,0,854,0.07,198.22,1.651833333,0
2013_23E,2013,23E,heavy,30,steer,Local,White,198,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,506,0,768,0.07,208.24,1.735333333,0
2013_23E,2013,23E,heavy,30,steer,Local,Yellow,447,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,644,0,872,0.07,166.96,1.391333333,0
2013_23E,2013,23E,heavy,30,steer,Local,Yellow,463,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,550,0,832,0.07,223.76,1.864666667,0
2013_23E,2013,23E,heavy,30,steer,Local,Yellow,472,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,648,0,926,0.07,213.18,1.7765,0
2013_23E,2013,23E,heavy,30,steer,Local,Yellow,491,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,522,0,790,0.07,212.7,1.7725,0
2013_23E,2013,23E,heavy,30,steer,Local,Yellow,497,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,592,0,850,0.07,198.5,1.654166667,0
2013_23E,2013,23E,heavy,30,steer,Local,Yellow,515,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,618,0,830,0.07,153.9,1.2825,0
2013_23E,2013,23E,heavy,30,steer,Local,Yellow,528,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,698,0,984,0.07,217.12,1.809333333,0
2013_23E,2013,23E,heavy,30,steer,Local,Yellow,534,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,504,0,752,0.07,195.36,1.628,0
2013_23E,2013,23E,heavy,30,steer,Local,Pink,601,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,712,0,970,0.07,190.1,1.584166667,0
2013_23E,2013,23E,heavy,30,steer,Local,Green,665,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,582,0,912,0.07,266.16,2.218,0
2013_23E,2013,23E,heavy,30,steer,Local,Green,682,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,570,0,954,0.07,317.22,2.6435,outlier
2013_23E,2013,23E,heavy,30,steer,Local,Green,706,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,604,0,946,0.07,275.78,2.298166667,0
2013_23E,2013,23E,heavy,30,steer,Local,Blue,811,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,616,0,940,0.07,258.2,2.151666667,0
2013_23E,2013,23E,heavy,30,steer,Local,Blue,822,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,610,0,892,0.07,219.56,1.829666667,0
2013_23E,2013,23E,heavy,30,steer,Local,Blue,843,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,684,0,978,0.07,225.54,1.8795,0
2013_23W,2013,23W,light,15,steer,Local,White,25,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,674,0,980,0.07,237.4,1.978333333,0
2013_23W,2013,23W,light,15,steer,Local,White,32,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,602,0,944,0.07,275.92,2.299333333,0
2013_23W,2013,23W,light,15,steer,Local,White,34,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,696,0,980,0.07,215.4,1.795,0
2013_23W,2013,23W,light,15,steer,Local,White,91,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,732,0,1100,0.07,291,2.425,0
2013_23W,2013,23W,light,15,steer,Local,White,111,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,622,0,970,0.07,280.1,2.334166667,0
2013_23W,2013,23W,light,15,steer,Local,White,142,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,632,0,948,0.07,249.64,2.080333333,0
2013_23W,2013,23W,light,15,steer,Local,Yellow,464,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,646,0,992,0.07,276.56,2.304666667,0
2013_23W,2013,23W,light,15,steer,Local,Yellow,483,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,556,0,836,0.07,221.48,1.845666667,0
2013_23W,2013,23W,light,15,steer,Local,Green,660,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,578,0,870,0.07,231.1,1.925833333,0
2013_23W,2013,23W,light,15,steer,Local,Green,689,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,500,0,866,0.07,305.38,2.544833333,0
2013_23W,2013,23W,light,15,steer,Local,Green,709,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,518,0,900,0.07,319,2.658333333,0
2013_23W,2013,23W,light,15,steer,Local,Green,710,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,568,0,970,0.07,334.1,2.784166667,0
2013_23W,2013,23W,light,15,steer,Local,Blue,814,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,590,0,936,0.07,280.48,2.337333333,0
2013_23W,2013,23W,light,15,steer,Local,Blue,825,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,658,0,1024,0.07,294.32,2.452666667,0
2013_23W,2013,23W,light,15,steer,Local,Blue,839,5/28/13 shrunk wt,5/30/2013,9/29/2013,5/31/2013,9/28/2013,120,604,0,996,0.07,322.28,2.685666667,0
2014_15E,2014,15E,moderate,20,steer,Local,White,158,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,790,0.07,1164,0.07,347.82,2.502302158,0
2014_15E,2014,15E,moderate,20,steer,Local,White,203,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,732,0.07,1112,0.07,353.4,2.542446043,0
2014_15E,2014,15E,moderate,20,steer,Local,White,205,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,756,0.07,1064,0.07,286.44,2.060719424,0
2014_15E,2014,15E,moderate,20,steer,Local,White,363,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,624,0.07,820,0.07,182.28,1.311366906,outlier
2014_15E,2014,15E,moderate,20,steer,Local,White,369,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,746,0.07,1002,0.07,238.08,1.712805755,0
2014_15E,2014,15E,moderate,20,steer,Local,White,377,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,602,0.07,924,0.07,299.46,2.154388489,0
2014_15E,2014,15E,moderate,20,steer,Local,White,521,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,718,0.07,978,0.07,241.8,1.739568345,0
2014_15E,2014,15E,moderate,20,steer,Local,White,533,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,644,0.07,892,0.07,230.64,1.659280576,0
2014_15E,2014,15E,moderate,20,steer,Local,White,554,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,768,0.07,1080,0.07,290.16,2.087482014,0
2014_15E,2014,15E,moderate,20,steer,Local,Green,608,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,606,0.07,900,0.07,273.42,1.96705036,0
2014_15E,2014,15E,moderate,20,steer,Local,Green,628,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,692,0.07,1012,0.07,297.6,2.141007194,0
2014_15E,2014,15E,moderate,20,steer,Local,Green,631,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,708,0.07,980,0.07,252.96,1.819856115,0
2014_15E,2014,15E,moderate,20,steer,Local,Green,636,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,704,0.07,968,0.07,245.52,1.766330935,0
2014_15E,2014,15E,moderate,20,steer,Local,Green,663,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,676,0.07,918,0.07,225.06,1.619136691,0
2014_15E,2014,15E,moderate,20,steer,Local,Green,698,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,636,0.07,968,0.07,308.76,2.221294964,0
2014_15E,2014,15E,moderate,20,steer,Local,Green,716,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,662,0.07,974,0.07,290.16,2.087482014,0
2014_15E,2014,15E,moderate,20,steer,Local,Green,723,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,686,0.07,976,0.07,269.7,1.94028777,0
2014_15E,2014,15E,moderate,20,steer,Local,Blue,907,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,584,0.07,868,0.07,264.12,1.900143885,0
2014_15E,2014,15E,moderate,20,steer,Local,Blue,910,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,672,0.07,1004,0.07,308.76,2.221294964,0
2014_15E,2014,15E,moderate,20,steer,Local,Blue,931,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,556,0.07,782,0.07,210.18,1.512086331,0
2014_23E,2014,23E,heavy,30,steer,Local,White,79,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,748,0.07,1000,0.07,234.36,1.686043165,0
2014_23E,2014,23E,heavy,30,steer,Local,White,86,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,708,0.07,1022,0.07,292.02,2.100863309,0
2014_23E,2014,23E,heavy,30,steer,Local,White,161,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,726,0.07,1046,0.07,297.6,2.141007194,0
2014_23E,2014,23E,heavy,30,steer,Local,White,180,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,716,0.07,942,0.07,210.18,1.512086331,0
2014_23E,2014,23E,heavy,30,steer,Local,White,220,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,756,0.07,1046,0.07,269.7,1.94028777,0
2014_23E,2014,23E,heavy,30,steer,Local,White,263,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,762,0.07,1044,0.07,262.26,1.88676259,0
2014_23E,2014,23E,heavy,30,steer,Local,White,358,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,688,0.07,868,0.07,167.4,1.204316547,outlier
2014_23E,2014,23E,heavy,30,steer,Local,White,370,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,638,0.07,944,0.07,284.58,2.047338129,0
2014_23E,2014,23E,heavy,30,steer,Local,White,373,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,724,0.07,952,0.07,212.04,1.525467626,0
2014_23E,2014,23E,heavy,30,steer,Local,White,383,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,604,0.07,896,0.07,271.56,1.953669065,0
2014_23E,2014,23E,heavy,30,steer,Local,White,391,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,664,0.07,994,0.07,306.9,2.207913669,0
2014_23E,2014,23E,heavy,30,steer,Local,White,392,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,792,0.07,1086,0.07,273.42,1.96705036,0
2014_23E,2014,23E,heavy,30,steer,Local,White,428,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,748,0.07,974,0.07,210.18,1.512086331,0
2014_23E,2014,23E,heavy,30,steer,Local,White,457,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,628,0.07,908,0.07,260.4,1.873381295,0
2014_23E,2014,23E,heavy,30,steer,Local,White,464,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,688,0.07,1064,0.07,349.68,2.515683453,outlier
2014_23E,2014,23E,heavy,30,steer,Local,White,503,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,786,0.07,1088,0.07,280.86,2.02057554,0
2014_23E,2014,23E,heavy,30,steer,Local,White,514,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,672,0.07,972,0.07,279,2.007194245,0
2014_23E,2014,23E,heavy,30,steer,Local,Green,619,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,582,0.07,864,0.07,262.26,1.88676259,0
2014_23E,2014,23E,heavy,30,steer,Local,Green,630,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,712,0.07,984,0.07,252.96,1.819856115,0
2014_23E,2014,23E,heavy,30,steer,Local,Green,634,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,652,0.07,922,0.07,251.1,1.80647482,0
2014_23E,2014,23E,heavy,30,steer,Local,Green,643,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,606,0.07,968,0.07,336.66,2.422014388,0
2014_23E,2014,23E,heavy,30,steer,Local,Green,656,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,634,0.07,946,0.07,290.16,2.087482014,0
2014_23E,2014,23E,heavy,30,steer,Local,Green,673,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,668,0.07,868,0.07,186,1.338129496,0
2014_23E,2014,23E,heavy,30,steer,Local,Green,676,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,616,0.07,852,0.07,219.48,1.578992806,0
2014_23E,2014,23E,heavy,30,steer,Local,Green,680,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,702,0.07,942,0.07,223.2,1.605755396,0
2014_23E,2014,23E,heavy,30,steer,Local,Green,685,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,654,0.07,896,0.07,225.06,1.619136691,0
2014_23E,2014,23E,heavy,30,steer,Local,Blue,929,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,568,0.07,802,0.07,217.62,1.565611511,0
2014_23E,2014,23E,heavy,30,steer,Local,Blue,948,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,564,0.07,882,0.07,295.74,2.127625899,0
2014_23E,2014,23E,heavy,30,steer,Local,Blue,960,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,676,0.07,944,0.07,249.24,1.793093525,0
2014_23E,2014,23E,heavy,30,steer,Local,Blue,964,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,604,0.07,902,0.07,277.14,1.99381295,0
2014_23W,2014,23W,light,15,steer,Local,White,150,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,796,0.07,1102,0.07,284.58,2.047338129,0
2014_23W,2014,23W,light,15,steer,Local,White,151,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,732,0.07,1032,0.07,279,2.007194245,0
2014_23W,2014,23W,light,15,steer,Local,White,178,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,784,0.07,1190,0.07,377.58,2.716402878,outlier
2014_23W,2014,23W,light,15,steer,Local,White,361,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,702,0.07,960,0.07,239.94,1.72618705,0
2014_23W,2014,23W,light,15,steer,Local,White,364,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,658,0.07,996,0.07,314.34,2.261438849,0
2014_23W,2014,23W,light,15,steer,Local,White,404,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,652,0.07,944,0.07,271.56,1.953669065,0
2014_23W,2014,23W,light,15,steer,Local,White,544,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,614,0.07,800,0.07,172.98,1.244460432,outlier
2014_23W,2014,23W,light,15,steer,Local,Green,622,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,634,0.07,950,0.07,293.88,2.114244604,0
2014_23W,2014,23W,light,15,steer,Local,Green,629,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,716,0.07,1008,0.07,271.56,1.953669065,0
2014_23W,2014,23W,light,15,steer,Local,Green,654,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,694,0.07,944,0.07,232.5,1.672661871,0
2014_23W,2014,23W,light,15,steer,Local,Green,657,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,602,0.07,930,0.07,305.04,2.194532374,0
2014_23W,2014,23W,light,15,steer,Local,Green,665,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,684,0.07,958,0.07,254.82,1.83323741,0
2014_23W,2014,23W,light,15,steer,Local,Green,684,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,746,0.07,1048,0.07,280.86,2.02057554,0
2014_23W,2014,23W,light,15,steer,Local,Green,686,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,566,0.07,838,0.07,252.96,1.819856115,0
2014_23W,2014,23W,light,15,steer,Local,Green,706,onDate may be the 12th,5/14/2014,10/3/2014,5/16/2014,10/2/2014,139,666,0.07,932,0.07,247.38,1.77971223,0
2015_15E,2015,15E,moderate,21,steer,Local,NA,153,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,626,0.07,936,0.07,288.3,2.074100719,0
2015_15E,2015,15E,moderate,21,steer,Local,NA,155,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,734,0.07,1064,0.07,306.9,2.207913669,0
2015_15E,2015,15E,moderate,21,steer,Local,NA,162,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,632,0.07,950,0.07,295.74,2.127625899,0
2015_15E,2015,15E,moderate,21,steer,Local,NA,168,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,766,0.07,1068,0.07,280.86,2.02057554,0
2015_15E,2015,15E,moderate,21,steer,Local,NA,197,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,606,0.07,960,0.07,329.22,2.368489209,0
2015_15E,2015,15E,moderate,21,steer,Local,NA,202,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,708,0.07,990,0.07,262.26,1.88676259,0
2015_15E,2015,15E,moderate,21,steer,Local,NA,217,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,672,0.07,1026,0.07,329.22,2.368489209,0
2015_15E,2015,15E,moderate,21,steer,Local,NA,231,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,684,0.07,990,0.07,284.58,2.047338129,0
2015_15E,2015,15E,moderate,21,steer,Local,NA,300,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,738,0.07,1076,0.07,314.34,2.261438849,0
2015_15E,2015,15E,moderate,21,steer,Local,NA,306,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,614,0.07,1002,0.07,360.84,2.595971223,0
2015_15E,2015,15E,moderate,21,steer,Local,NA,328,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,706,0.07,1046,0.07,316.2,2.274820144,0
2015_15E,2015,15E,moderate,21,steer,Local,NA,535,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,662,0.07,1002,0.07,316.2,2.274820144,0
2015_15E,2015,15E,moderate,21,steer,Local,NA,597,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,640,0.07,1012,0.07,345.96,2.488920863,0
2015_15E,2015,15E,moderate,21,steer,Local,NA,632,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,656,0.07,1034,0.07,351.54,2.529064748,0
2015_15E,2015,15E,moderate,21,steer,Local,NA,795,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,614,0.07,1014,0.07,372,2.676258993,0
2015_15E,2015,15E,moderate,21,steer,Local,NA,804,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,646,0.07,972,0.07,303.18,2.181151079,0
2015_15E,2015,15E,moderate,21,steer,Local,NA,813,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,592,0.07,998,0.07,377.58,2.716402878,0
2015_15E,2015,15E,moderate,21,steer,Local,NA,961,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,586,0.07,870,0.07,264.12,1.900143885,0
2015_15E,2015,15E,moderate,21,steer,Local,NA,1024,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,718,0.07,1070,0.07,327.36,2.355107914,0
2015_15E,2015,15E,moderate,21,steer,Local,NA,1037,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,694,0.07,1130,0.07,405.48,2.917122302,outlier
2015_15E,2015,15E,moderate,21,steer,Local,NA,1052,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,672,0.07,1056,0.07,357.12,2.569208633,0
2015_23E,2015,23E,heavy,30,steer,Local,NA,154,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,720,0.07,964,0.07,226.92,1.632517986,0
2015_23E,2015,23E,heavy,30,steer,Local,NA,160,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,680,0.07,910,0.07,213.9,1.538848921,0
2015_23E,2015,23E,heavy,30,steer,Local,NA,170,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,754,0.07,1068,0.07,292.02,2.100863309,0
2015_23E,2015,23E,heavy,30,steer,Local,NA,224,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,586,0.07,918,0.07,308.76,2.221294964,0
2015_23E,2015,23E,heavy,30,steer,Local,NA,245,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,658,0.07,998,0.07,316.2,2.274820144,0
2015_23E,2015,23E,heavy,30,steer,Local,NA,297,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,682,0.07,982,0.07,279,2.007194245,0
2015_23E,2015,23E,heavy,30,steer,Local,NA,304,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,636,0.07,938,0.07,280.86,2.02057554,0
2015_23E,2015,23E,heavy,30,steer,Local,NA,431,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,698,0.07,1042,0.07,319.92,2.301582734,0
2015_23E,2015,23E,heavy,30,steer,Local,NA,433,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,582,0.07,906,0.07,301.32,2.167769784,0
2015_23E,2015,23E,heavy,30,steer,Local,NA,439,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,614,0.07,952,0.07,314.34,2.261438849,0
2015_23E,2015,23E,heavy,30,steer,Local,NA,459,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,644,0.07,910,0.07,247.38,1.77971223,0
2015_23E,2015,23E,heavy,30,steer,Local,NA,464,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,764,0.07,1138,0.07,347.82,2.502302158,0
2015_23E,2015,23E,heavy,30,steer,Local,NA,502,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,636,0.07,922,0.07,265.98,1.91352518,0
2015_23E,2015,23E,heavy,30,steer,Local,NA,519,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,698,0.07,984,0.07,265.98,1.91352518,0
2015_23E,2015,23E,heavy,30,steer,Local,NA,529,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,602,0.07,848,0.07,228.78,1.645899281,0
2015_23E,2015,23E,heavy,30,steer,Local,NA,543,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,604,0.07,854,0.07,232.5,1.672661871,0
2015_23E,2015,23E,heavy,30,steer,Local,NA,546,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,678,0.07,972,0.07,273.42,1.96705036,0
2015_23E,2015,23E,heavy,30,steer,Local,NA,598,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,668,0.07,964,0.07,275.28,1.980431655,0
2015_23E,2015,23E,heavy,30,steer,Local,NA,599,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,714,0.07,926,0.07,197.16,1.418417266,0
2015_23E,2015,23E,heavy,30,steer,Local,NA,604,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,748,0.07,886,0.07,128.34,0.923309353,outlier
2015_23E,2015,23E,heavy,30,steer,Local,NA,624,,5/14/2015,10/3/2015,5/16/2015,10/2/2015,139,728,0.07,1028,0.07,279,2.007194245,0
